,FacilityID,UnitID,Unit Count,Capacity (mmBtu/hr),Op Hours Per Year,Fuel Category for Unit,Temperature,NAICS,Zip,Num_Empl,FIPS
4220,SCCogenSouth,B004 - Auxiliary Boiler #3,1,313.0,523.0,Light Liquid,350,322,29406,>1000,45019
4222,SCCollumsLumber,01,1,33.5,8200.0,Wet Biomass,400,321,29810,100-499,45005
4223,SCCoreMolding,01,2,5.0,8400.0,Gas 1,350,326,29340,50-99,45021
4224,SCCytecCarbonFibers,U01: Utility Boiler,1,25.1,8600.0,Gas 1,350,335,29602,100-499,45045
4225,SCCytecCarbonFibers,UT-24600: Oxidation Boiler (Zurn),1,62.5,8600.0,Gas 1,350,335,29602,100-499,45045
4226,SCMichelin,Unit ID 11 BLR 1,1,62.0,240.0,Gas 1,350,326,29602,,45045
4227,SCMichelin,Unit ID 11 BLR 2,1,62.0,120.0,Heavy Liquid,400,326,29602,,45045
4228,SCMichelin,Unit ID 11 BLR 3,1,118.0,8400.0,Gas 1,350,326,29602,,45045
4229,SCDAKAmericas,P8A,1,170.0,336.0,Heavy Liquid,400,325,29461,100-499,45015
4230,SCDAKAmericas,P8B,1,206.0,8424.0,Coal,400,325,29461,100-499,45015
4231,SCDuPontTeijinFlorence,Boiler #1,1,98.9,2920.0,Light Liquid,350,326,29506,100-499,45041
4233,SCDuPontTeijinFlorence,Boiler #2,1,98.9,2920.0,Light Liquid,350,326,29506,100-499,45041
4235,SCDuPontTeijinFlorence,Boiler #3,1,99.1,2920.0,Heavy Liquid,400,326,29506,100-499,45041
4237,SCSmurfitStone,Unit 15: Boiler #1,1,245.0,250.0,Dry Biomass,400,322,29506,500-999,45041
4239,SCSmurfitStone,Unit 15: Boiler #3,1,343.0,8380.0,Dry Biomass,400,322,29506,500-999,45041
4241,SCSmurfitStone,Unit 16: Boiler #4,1,955.0,8380.0,Dry Biomass,400,322,29506,500-999,45041
4243,SCGaley&Lord,1AB1,1,182.0,50.0,Gas 1,350,313,29593,100-499,45025
4245,SCGaley&Lord,1DB1,1,184.0,50.0,Gas 1,350,313,29593,100-499,45025
4247,SCGaley&Lord,1EB1,1,181.1,6000.0,Coal,400,313,29593,100-499,45025
4249,SCGaley&Lord,1FB1,1,181.1,6000.0,Coal,400,313,29593,100-499,45025
4251,SCGiantCement,Boiler,1,5.0,8400.0,Gas 1,350,327,29448,100-499,45035
4252,SCGPProsperityPly,"B, Wood Fired Boiler",1,200.0,8520.0,Wet Biomass,400,321,29127,100-499,45071
4254,SCGPRussellville,Wood-fired boiler,1,248.67,8400.0,Wet Biomass,400,321,29476,0-49,45015
4255,SCHartsvilleOilMill,01,1,5.0,8400.0,Gas 1,350,311,29540,0-49,45031
4256,SCHartsvilleOilMill,CB-600 h.p. backup boiler,1,29.291,6500.0,Heavy Liquid,400,311,29540,0-49,45031
4257,SCHartsvilleOilMill,CB-600 h.p. primary boiler,1,25.105999999999998,6500.0,Heavy Liquid,400,311,29540,0-49,45031
4258,SCInternationalPaperEastover,No. 1 Power Boiler,1,545.0,8600.0,Wet Biomass,400,322,29044,500-999,45079
4259,SCInternationalPaperEastover,No. 2 Power Boiler,1,500.0,8500.0,Wet Biomass,400,322,29044,500-999,45079
4260,SCINVISTACamdenPlant,Unit ID 1 - Boiler No. 1,1,200.0,5000.0,Coal,400,325,29078,500-999,45055
4262,SCINVISTACamdenPlant,Unit ID 2 - Boiler No. 2,1,200.0,5000.0,Coal,400,325,29078,500-999,45055
4264,SCINVISTACamdenPlant,Unit ID 3 - Boiler No. 3,1,315.0,5000.0,Coal,400,325,29078,500-999,45055
4266,SCINVISTACamdenPlant,Unit ID 4 - Boiler No. 4,1,315.0,5000.0,Coal,400,325,29078,500-999,45055
4268,SCINVISTASpartanburg,EU1 - Steam Boiler #1,1,78.0,8103.0,Gas 1,350,325,29307,100-499,45083
4270,SCINVISTASpartanburg,EU2 - Steam Boiler #3,1,162.0,8103.0,Gas 1,350,325,29307,100-499,45083
4272,SCINVISTASpartanburg,EU3 - Steam Boiler #4,1,188.0,8103.0,Gas 1,350,325,29307,100-499,45083
4274,SCRRDonnelleySpartanburg,Boiler #1,1,48.0,8400.0,Light Liquid,350,323,29307,500-999,45083
4276,SCRRDonnelleySpartanburg,Boiler #2,1,48.0,8400.0,Light Liquid,350,323,29307,500-999,45083
4278,SCRRDonnelleySpartanburg,Boiler #3,1,37.5,8400.0,Light Liquid,350,323,29307,500-999,45083
4280,SCKohler,Old Boiler #1,1,27.0,4380.0,Gas 1,350,327,29302,500-999,45083
4281,SCKohler,Old Boiler #2,1,27.0,4380.0,Gas 1,350,327,29302,500-999,45083
4282,SCKohler,Slurry Package,1,5.0,8400.0,Gas 1,350,327,29302,500-999,45083
4283,SCLanxess,C10-2#1-Boiler#1,1,136.9,5976.0,Heavy Liquid,400,325,29445,50-99,45015
4284,SCLanxess,C10-2#2-Boiler#2,1,81.0,6048.0,Heavy Liquid,400,325,29445,50-99,45015
4285,SCLanxess,C10-2#3-Boiler#3,1,185.0,3960.0,Gas 1,350,325,29445,50-99,45015
4286,SCMarlboroPaper,Hogged Fuel Boiler,1,470.0,8400.0,Wet Biomass,400,322,29512,100-499,45069
4287,SCMarlboroPaper,Operations Building Boiler,1,5.0,8400.0,Gas 1,350,322,29512,100-499,45069
4288,SCMarlboroPaper,Package Boiler,1,305.0,8400.0,Gas 1,350,322,29512,100-499,45069
4289,SCMichelinSandySprings,B:01:01,1,86.25,4368.0,Gas 1,350,326,29677,500-999,45007
4290,SCMichelinSandySprings,B:02:01,1,51.75,4368.0,Gas 1,350,326,29677,500-999,45007
4291,SCMichelin-Spartanburg,UNIT ID 07 B1,1,48.5,5400.0,Gas 1,350,326,29303,>1000,45083
4292,SCMichelin-Spartanburg,UNIT ID 07 B2,1,48.5,5400.0,Gas 1,350,326,29303,>1000,45083
4293,SCMichelin-Spartanburg,UNIT ID 07 B3,1,48.9,6480.0,Gas 1,350,326,29303,>1000,45083
4294,SCMichelinUS8StarrAnderson,124-B-01.01,1,26.94795,2074.0,Gas 1,350,326,29626,50-99,45007
4295,SCMichelinUS8StarrAnderson,124-B-01.02,1,26.94795,2074.0,Gas 1,350,326,29626,50-99,45007
4296,SCMichelinUS8StarrAnderson,200-WH-01,1,5.0,8400.0,Gas 1,350,326,29626,50-99,45007
4297,SCMilliken2324,UTBH01,1,88.0,7200.0,Coal,400,314,29702,100-499,45091
4299,SCMilliken2324,UTBH02,1,88.0,288.0,Gas 1,350,314,29702,100-499,45091
4301,SCMilliken2324,UTBH03,1,88.0,7200.0,Coal,400,314,29702,100-499,45091
4303,SCMilliken2324,UTBH04,1,88.0,7200.0,Coal,400,314,29702,100-499,45091
4305,SCMilliken-Barnwell,B01,1,50.0,8760.0,Gas 1,350,313,29812,100-499,45005
4307,SCMilliken-Barnwell,B04,1,50.0,6120.0,Coal,400,313,29812,100-499,45005
4309,SCMilliken-Dewey,D29,1,25.1,8400.0,Gas 1,350,325,29349,100-499,45083
4310,SCMilliken-Dewey,D30,1,10.46,8400.0,Heavy Liquid,400,325,29349,100-499,45083
4311,SCMillikenJudson,BL02,1,20.7,8000.0,Gas 1,350,313,29611,100-499,45077
4314,SCTheReynoldsCo,STEAM,2,5.0,8400.0,Gas 1,350,325,29611,50-99,45077
4317,SCMilliken-Marietta,EB-01,1,49.5,500.0,Gas 1,350,313,29661,100-499,45045
4319,SCMilliken-Monarch,BL01,1,13.0,3700.0,Gas 1,350,313,29379,100-499,45087
4320,SCMilliken-Monarch,BL02,1,22.0,3700.0,Gas 1,350,313,29379,100-499,45087
4321,SCMilliken-Pendleton2325,BOI1,1,44.0,6292.0,Coal,400,313,29670,100-499,45007
4323,SCMilliken-Pendleton2325,BOI2,1,44.0,6292.0,Coal,400,313,29670,100-499,45007
4325,SCMilliken-Pendleton2325,BOI3,1,63.0,146.0,Gas 1,350,313,29670,100-499,45007
4327,SCMitsubishiPolyesterFilm,Steam Boiler 1 (4GSBBOI1S1),1,49.0,500.0,Gas 1,350,325,29652,500-999,45045
4328,SCMitsubishiPolyesterFilm,Steam Boiler 2 (4GSBBOI2S1),1,49.0,500.0,Gas 1,350,325,29652,500-999,45045
4329,SCMitsubishiPolyesterFilm,Steam Boiler 3 (4GSBBOI3S1),1,90.5,8400.0,Heavy Liquid,400,325,29652,500-999,45045
4330,SCMitsubishiPolyesterFilm,Steam Boiler 4 (4GSBBOI4S1),1,90.5,8400.0,Heavy Liquid,400,325,29652,500-999,45045
4331,SCNanYa,SB01,1,53.1,8760.0,Gas 1,350,325,29560,500-999,45089
4334,SCNanYa,SB02,1,53.1,8760.0,Gas 1,350,325,29560,500-999,45089
4337,SCNanYa,SB03,1,146.0,8760.0,Gas 1,350,325,29560,500-999,45089
4340,SCNanYa,SB04,1,14.6,8760.0,Gas 1,350,325,29560,500-999,45089
4343,SCNevamar,#2 Boiler (Title V Permit Equip. ID L1),1,88.0,8400.0,Gas 1,350,326,29924,100-499,45049
4344,SCNevamar,#5 Boiler (Title V Permit Equip Id L2),1,93.9,7722.0,Heavy Liquid,400,326,29924,100-499,45049
4345,SCNevamar,#6 Boiler (Title V Permit Equip Id L3),1,161.3,7521.0,Heavy Liquid,400,326,29924,100-499,45049
4346,SCNewSouthCamden,WWB1,1,92.0,8400.0,Wet Biomass,400,321,29032,50-99,45061
4348,SCNewSouthCoConway,WWB1,1,92.0,8400.0,Wet Biomass,400,321,29526,100-499,45051
4349,SCNewSouthLumberCoDarlington,BLR1,1,28.93,8400.0,Wet Biomass,400,321,29532,50-99,45031
4351,SCNewSouthLumberCoDarlington,BLR3,1,28.7,8400.0,Wet Biomass,400,321,29532,50-99,45031
4353,SCNorthSafetyClover,01,1,12.55,6000.0,Gas 1,350,326,29710,100-499,45091
4354,SCPPGSpartanburg,LLR01490 (Superior),1,10.5,480.0,Gas 1,350,313,29301,100-499,45083
4355,SCPPGSpartanburg,LLR06251 (Hurst),1,12.16,7608.0,Gas 1,350,313,29301,100-499,45083
4356,SCRoseburgForestRussellville,Boiler,1,30.8,8480.0,Dry Biomass,400,321,29479,100-499,45015
4357,SCSalisburyElectricalSafety,Boiler #1,1,14.7,8640.0,Gas 1,350,326,29405,100-499,45019
4358,SCSalisburyElectricalSafety,Boilers 1/2,2,5.0,8400.0,Gas 1,350,326,29405,100-499,45019
4359,SCSanteePrintWorks,BL03,1,120.0,6000.0,Gas 1,350,313,29153,100-499,45085
4361,SCSanteePrintWorks,BL04,1,175.0,6000.0,Gas 1,350,313,29153,100-499,45085
4363,SCSoliant,Boiler Operations,1,5.0,8400.0,Gas 1,350,326,29720,50-99,45057
4365,SCSonocoHartsville,Boiler Number 2,1,101.0,600.0,Gas 1,350,322,29550,100-499,45031
4368,SCSonocoHartsville,Boiler Number 3,1,178.0,8345.0,Coal,400,322,29550,100-499,45031
4371,SCSonocoHartsville,Boiler Number 4,1,380.0,8400.0,Coal,400,322,29550,100-499,45031
4374,SCSonocoHartsville,Boiler Number 6,1,166.0,1011.0,Gas 1,350,322,29550,100-499,45031
4377,SCSonocoHartsville,Boiler Number 9,1,180.0,8111.0,Coal,400,322,29550,100-499,45031
4380,SCWestFraserNewberry,B1,1,28.7,8386.0,Wet Biomass,400,321,29108,100-499,45071
4381,SCWestFraserNewberry,B2,1,28.7,8169.0,Wet Biomass,400,321,29108,100-499,45071
4382,SCWestFraserNewberry,B3,1,28.7,8196.0,Wet Biomass,400,321,29108,100-499,45071
4383,SCWeylChem,SB,2,5.0,8400.0,Gas 1,350,325,29045,100-499,45039
4386,SCWeylChem,SB-4,1,5.8,8400.0,Gas 1,350,325,29045,100-499,45039
4389,SCWeylChem,SB-5,1,8.37,8400.0,Gas 1,350,325,29045,100-499,45039
4392,TNAlcoaIncNorth,NPBOIL01,100,5.0,8400.0,Gas 1,350,332,37701,500-999,47009
4393,TNAlcoaIncSouth,SPBOIL01,5,5.0,8400.0,Gas 1,350,331,37701,500-999,47009
4394,TNArborCraft,B-1,1,17.14,8000.0,Dry Biomass,400,321,37601,100-499,47179
4397,TNArborCraft,B-2,1,17.14,8000.0,Dry Biomass,400,321,37601,100-499,47179
4400,TNBowaterNewsprint,Bubbling Fluidized Bed Boiler,1,877.0,8600.0,Wet Biomass,400,322,37309,500-999,47139
4402,TNBowaterNewsprint,Power Boiler No. 1,1,214.0,8600.0,Coal,400,322,37309,500-999,47139
4404,TNBowaterNewsprint,Power Boiler No. 2,1,460.0,8600.0,Coal,400,322,37309,500-999,47139
4406,TNBowaterNewsprint,Power Boiler No. 3,1,460.0,8600.0,Coal,400,322,37309,500-999,47139
4408,TNBrooksFurniture,B01,1,13.2,1200.0,Dry Biomass,400,337,37879,0-49,47067
4410,TNCargillMemphis,Foster Wheeler Boiler (8500),1,312.0,8000.0,Gas 1,350,311,38113,100-499,47157
4411,TNCargillMemphis,Pulverized Coal Boiler (8301),1,247.0,8500.0,Coal,400,311,38113,100-499,47157
4412,TNCargillMemphis,Stoker Boiler 8001,1,247.0,8400.0,Coal,400,311,38113,100-499,47157
4413,TNCommercialFurnitureGroup,Plant Boilers,4,5.0,8400.0,Gas 1,350,337,37813,100-499,47089
4415,TNDaramicPineyFlats,Boiler 1,1,41.5,2628.0,Gas 1,350,326,37686,100-499,47163
4417,TNDaramicPineyFlats,Boiler 3,1,10.5,8400.0,Gas 1,350,326,37686,100-499,47163
4419,TNDaramicPineyFlats,SMBLR,1,5.0,8400.0,Gas 1,350,326,37686,100-499,47163
4421,TNDomtar2384,HFB1-1,1,544.0,8760.0,Wet Biomass,400,322,37660,100-499,47073
4423,TNDuPontOldHickoryPlant,#20 Boiler,1,445.0,7300.0,Coal,400,325,37138,500-999,47189
4425,TNDuPontOldHickoryPlant,#22 Boiler,1,204.0,1000.0,Coal,400,325,37138,500-999,47189
4427,TNDuPontOldHickoryPlant,#24 Boiler,1,315.0,1600.0,Coal,400,325,37138,500-999,47189
4429,TNEastman_NO_CBIDATA,#3 Hydrogen,1,57.0,8760.0,Gas 1,350,325,37662,>1000,47163
4430,TNEastman_NO_CBIDATA,#4 Hydrogen,1,57.0,8760.0,Gas 1,350,325,37662,>1000,47163
4431,TNEastman_NO_CBIDATA,#5 Hydrogen,1,128.0,8760.0,Gas 1,350,325,37662,>1000,47163
4432,TNEastman_NO_CBIDATA,Boiler 25,1,655.0,8100.0,Coal,400,325,37662,>1000,47163
4433,TNEastman_NO_CBIDATA,Boiler 26,1,655.0,8100.0,Coal,400,325,37662,>1000,47163
4434,TNEastman_NO_CBIDATA,Boiler 27,1,655.0,8100.0,Coal,400,325,37662,>1000,47163
4435,TNEastman_NO_CBIDATA,Boiler 28,1,655.0,8100.0,Coal,400,325,37662,>1000,47163
4436,TNEastman_NO_CBIDATA,Boiler 29,1,655.0,8100.0,Coal,400,325,37662,>1000,47163
4437,TNEastman_NO_CBIDATA,Boiler 30,1,780.0,7900.0,Coal,400,325,37662,>1000,47163
4438,TNEastman_NO_CBIDATA,Boiler 31,1,880.0,7900.0,Coal,400,325,37662,>1000,47163
4439,TNEastman_NO_CBIDATA,Boiler A,1,226.0,800.0,Gas 1,350,325,37662,>1000,47163
4440,TNEastman_NO_CBIDATA,Boiler B,1,226.0,800.0,Gas 1,350,325,37662,>1000,47163
4441,TNEastman_NO_CBIDATA,Boiler C,1,226.0,800.0,Gas 1,350,325,37662,>1000,47163
4442,TNGoodyearUnionCity,Boiler #1,1,75.0,2800.0,Heavy Liquid,400,326,32861,>1000,12095
4443,TNGoodyearUnionCity,Boiler #2,1,75.0,2800.0,Heavy Liquid,400,326,32861,>1000,12095
4444,TNGoodyearUnionCity,Boiler #3,1,75.0,2800.0,Heavy Liquid,400,326,32861,>1000,12095
4445,TNGoodyearUnionCity,Boiler #5,1,190.0,6000.0,Heavy Liquid,400,326,32861,>1000,12095
4446,TNHBDThermoid,400hp boiler,1,16.738,6240.0,Gas 1,350,326,37841,100-499,47151
4447,TNInvistaChattanooga,EU001 - Boiler #1,1,58.5,2400.0,Gas 1,350,325,37415,500-999,47065
4448,TNInvistaChattanooga,EU001 - Boiler #2,1,58.5,2400.0,Gas 1,350,325,37415,500-999,47065
4449,TNInvistaChattanooga,EU002 - Boiler #3,1,65.0,5640.0,Coal,400,325,37415,500-999,47065
4450,TNInvistaChattanooga,EU002 - Boiler #4,1,150.0,5640.0,Coal,400,325,37415,500-999,47065
4451,TNInvistaChattanooga,EU002 - Boiler #5,1,150.0,5640.0,Coal,400,325,37415,500-999,47065
4452,TNKimberlyClark2396,Nebraska,1,75.2,8700.0,Gas 1,350,322,37774,100-499,47105
4455,TNTateLyleLoudon,PES #34,1,290.0,8400.0,Coal,400,311,37774,100-499,47105
4458,TNTateLyleLoudon,PES #35,1,290.0,8400.0,Coal,400,311,37774,100-499,47105
4461,TNTateLyleLoudon,PES #36,1,180.0,8400.0,Gas 1,350,311,37774,100-499,47105
4464,TNViskase,Boiler 1,1,46.0,8552.0,Coal,400,326,37774,100-499,47105
4467,TNViskase,Boiler 2,1,46.0,8552.0,Coal,400,326,37774,100-499,47105
4470,TNViskase,Boiler 3,1,55.6,1440.0,Gas 1,350,326,37774,100-499,47105
4473,TNMuellerCo,301,1,0.020922,8400.0,Gas 1,350,332,37406,500-999,47065
4474,TNSofix,B-1,1,12.55,8400.0,Gas 1,350,325,37406,0-49,47065
4475,TNNissanSmyrna,Boiler 1,1,119.85,6570.0,Coal,400,336,37167,>1000,47149
4476,TNNissanSmyrna,Boiler 2,1,119.85,6570.0,Coal,400,336,37167,>1000,47149
4477,TNNissanSmyrna,Boiler 3,1,119.85,6570.0,Coal,400,336,37167,>1000,47149
4478,TNNissanSmyrna,Pressure Washers,3,5.0,8400.0,Gas 1,350,336,37167,>1000,47149
4479,TNNissanSmyrna,Water Heaters,13,5.0,8400.0,Gas 1,350,336,37167,>1000,47149
4480,TNOakRidge-Y12,Boiler/Unit 31,1,296.8,6570.0,Coal,400,332,37831,,47001
4481,TNOakRidge-Y12,Boiler/Unit 32,1,296.8,6570.0,Coal,400,332,37831,,47001
4482,TNOakRidge-Y12,Boiler/Unit 34,1,296.8,6570.0,Coal,400,332,37831,,47001
4483,TNOlin,B-1,1,80.5,8760.0,Gas 1,350,325,37310,100-499,47139
4485,TNOlin,B-2,1,80.5,8760.0,Gas 1,350,325,37310,100-499,47139
4487,TNOlin,B-3,1,80.5,3000.0,Gas 1,350,325,37310,100-499,47139
4489,TNPackagingCorpCounce,Combination Boiler #1,1,400.0,5689.0,Heavy Liquid,400,322,38326,500-999,47071
4490,TNQuebecorDickson,B001,1,30.215999999999998,8640.0,Gas 1,350,323,37055,100-499,47081
4492,TNQuebecorDickson,B002,1,30.0,8640.0,Gas 1,350,323,37055,100-499,47081
4494,TNQuebecorDickson,B003,1,20.0,1752.0,Gas 1,350,323,37055,100-499,47081
4496,TNQuebecorWorldMemphis,107728,1,92.32091881,8400.0,Gas 1,350,323,38024,500-999,47045
4497,TNQuebecorWorldMemphis,107729,1,92.32091881,8400.0,Gas 1,350,323,38024,500-999,47045
4498,TNQuebecorWorldMemphis,107730,1,92.32091881,8400.0,Gas 1,350,323,38024,500-999,47045
4499,TNQuebecorWorldMemphis,107731,1,92.32091881,8400.0,Gas 1,350,323,38024,500-999,47045
4500,TNQuebecorWorldMemphis,107732,1,5.0,8400.0,Gas 1,350,323,38024,500-999,47045
4501,TNRRDonnelly,Boiler #1,1,74.0,8500.0,Gas 1,350,323,37066,100-499,47165
4502,TNRRDonnelly,Boiler #2,1,74.0,8500.0,Gas 1,350,323,37066,100-499,47165
4503,TNSaturn2414,Body Systems Boiler No. 1,1,30.0,8256.0,Gas 1,350,336,37174,,47119
4506,TNSaturn2414,Body Systems Boiler No. 2 (down),1,30.0,8400.0,Gas 1,350,336,37174,,47119
4509,TNSaturn2414,Body Systems Boiler No. 3,1,30.0,8256.0,Gas 1,350,336,37174,,47119
4512,TNSaturn2414,hot water heaters,17,5.0,8400.0,Gas 1,350,336,37174,,47119
4515,TNSouthernCottonOil,Boiler #1,1,51.14,8400.0,Gas 1,350,311,38108,100-499,47157
4516,TX3MBrownwood,Boiler #1,1,27.0,8760.0,Gas 1,350,339,76801,500-999,48333
4518,TX3MBrownwood,Boiler #2,1,27.0,3792.0,Gas 1,350,339,76801,500-999,48333
4520,TX3MBrownwood,Boiler #3,1,14.0,3250.0,Gas 1,350,339,76801,500-999,48333
4522,TXAgrifosFertilizerPasadena,TEMPBOIL,1,34.0,2800.0,Gas 1,350,325,77506,100-499,48201
4523,TXAirProductsBaytown,BOILER (EPN 7),1,350.0,8760.0,Gas 1,350,325,77520,0-49,48201
4524,TXBayerMaterialScience,Boiler 5,1,5.0,8400.0,Gas 1,350,325,77520,>1000,48201
4525,TXExxonMobilBaytown,BOILERA,1,471.0,8550.0,Gas 1,350,325,77520,100-499,48201
4526,TXExxonMobilBaytown,BOILERB,1,471.0,8550.0,Gas 1,350,325,77520,100-499,48201
4527,TXExxonMobilBaytown,BOILERC,1,471.0,8550.0,Gas 1,350,325,77520,100-499,48201
4528,TXExxonMobilBaytown,BOILERD,1,471.0,8550.0,Gas 1,350,325,77520,100-499,48201
4529,TXAlcoaSanAntonio,Hot Water Boiler,1,5.0,8400.0,Gas 1,350,331,78112,0-49,48493
4531,TXAnthonyForestProd-ATL,EP 10.1 Superior,1,24.0,8592.0,Wet Biomass,400,321,75551,100-499,48067
4532,TXAnthonyForestProd-ATL,EP 11.1 Hurst,1,28.7,8592.0,Wet Biomass,400,321,75551,100-499,48067
4533,TXArmstrongCenter,Parker Boiler,1,5.0,8400.0,Gas 1,350,321,75935,100-499,48405
4535,TXArmstrongCenter,Wood Boiler #2,1,8.2,6000.0,Dry Biomass,400,321,75935,100-499,48405
4537,TXArmstrongCenter,Wood Boiler #3,1,7.0,6000.0,Dry Biomass,400,321,75935,100-499,48405
4539,TXBASFFreeport,B-20C,1,325.0,8500.0,Gas 1,350,325,77541,>1000,48039
4540,TXBASFFreeport,B-5700,1,178.02,8592.0,Gas 1,350,325,77541,>1000,48039
4541,TXBASFFreeport,BX5470,1,210.0,4350.0,Gas 1,350,325,77541,>1000,48039
4542,TXDowChemicalFreeport2629,B56P9B1,1,550.0,8760.0,Gas 1,350,325,77541,>1000,48039
4543,TXDowChemicalFreeport2629,B56P9B2,1,550.0,8760.0,Gas 1,350,325,77541,>1000,48039
4544,TXDowChemicalFreeport2629,B56P9B3,1,550.0,8760.0,Gas 1,350,325,77541,>1000,48039
4545,TXDowChemicalFreeport2629,B56P9B4,1,550.0,8760.0,Gas 1,350,325,77541,>1000,48039
4546,TXBASF-Pasadena,BOILER B-1,1,24.5,8680.0,Gas 1,350,325,77507,0-49,48201
4547,TXEquistarPasadena,Boiler (P-25),1,54.0,8760.0,Gas 1,350,325,77507,100-499,48201
4548,TXLubrizolBayport,BOIL-1,1,123.4,8760.0,Gas 1,350,325,77507,100-499,48201
4549,TXLubrizolBayport,BOIL-2,1,98.8,720.0,Gas 1,350,325,77507,100-499,48201
4550,TXBASFPortArthur,B-7240,1,226.7,8040.0,Gas 1,350,325,77643,100-499,48245
4551,TXBASFPortArthur,B-7280,1,425.4,8040.0,Gas 1,350,325,77643,100-499,48245
4552,TXBASFPortArthur,B-7290,1,425.4,8040.0,Gas 1,350,325,77643,100-499,48245
4553,TXBASFPortArthur,GTG-1,1,310.4,8200.0,Gas 1,350,325,77643,100-499,48245
4554,TXBASFPortArthur,GTG-2,1,310.4,8400.0,Gas 1,350,325,77643,100-499,48245
4555,TXBASFPortArthur,H-6101,1,49.9,8760.0,Gas 1,350,325,77643,100-499,48245
4556,TXCelanesePampa,Boiler 11,1,0.18,336.0,Gas 1,350,325,79065,100-499,48393
4559,TXChevronBaytown,BF-801A,1,660.0,5967.0,Gas 1,350,325,77521,500-999,48071
4561,TXChevronBaytown,BF-801B,1,660.0,6123.0,Gas 1,350,325,77521,500-999,48071
4563,TXChevronBaytown,BF-801C,1,660.0,5708.0,Gas 1,350,325,77521,500-999,48071
4565,TXEquistarChemicals,QE5802UA,1,250.0,8760.0,Gas 1,350,325,77521,100-499,48071
4567,TXEquistarChemicals,QE5802UB,1,250.0,8760.0,Gas 1,350,325,77521,100-499,48071
4569,TXEquistarChemicals,UTBLRG,1,272.0,8760.0,Gas 1,350,325,77521,100-499,48071
4571,TXEquistarChemicals,UTBLRH,1,241.0,8760.0,Gas 1,350,325,77521,100-499,48071
4573,TXDiamondShamrockMcKee,B-10 (Boiler #18),1,203.0,8760.0,Gas 1,350,324,79086,100-499,48341
4575,TXDiamondShamrockMcKee,B-11 (Boiler #19),1,203.0,8760.0,Gas 1,350,324,79086,100-499,48341
4577,TXDiamondShamrockMcKee,B-12 (600# Boiler),1,223.0,8400.0,Gas 1,350,324,79086,100-499,48341
4579,TXDiamondShamrockMcKee,B-3 (Boiler #10),1,68.0,8760.0,Gas 1,350,324,79086,100-499,48341
4581,TXDiamondShamrockMcKee,B-4 (Boiler #11),1,81.0,8760.0,Gas 1,350,324,79086,100-499,48341
4583,TXDiamondShamrockMcKee,B-6 (Boiler #13),1,74.0,8760.0,Gas 1,350,324,79086,100-499,48341
4585,TXDiamondShamrockMcKee,B-8 (Boiler #15),1,142.0,8760.0,Gas 1,350,324,79086,100-499,48341
4587,TXDiamondShamrockMcKee,B-9 (Boiler #16),1,142.0,8760.0,Gas 1,350,324,79086,100-499,48341
4589,TXDiamondShamrockMcKee,H-15 (#1 NAP Hydrotreater DeS2 Reboiler),1,32.7,8760.0,Gas 1,350,324,79086,100-499,48341
4591,TXDiamondShamrockMcKee,H-37 (#2 NAP DeS2 Reboiler),1,28.8,8760.0,Gas 1,350,324,79086,100-499,48341
4593,TXDiamondShamrockMcKee,H-39 (#2 Reformer Stab Reboiler),1,25.0,8760.0,Gas 1,350,324,79086,100-499,48341
4595,TXDiamondShamrockMcKee,H-43 (HCU DeC4 Reboiler),1,82.5,8760.0,Gas 1,350,324,79086,100-499,48341
4597,TXDiamondShamrockThreeRivers,54 F-1,1,212.0,8322.0,Gas 1,350,324,78071,100-499,48311
4600,TXDiamondShamrockThreeRivers,6F1-A,1,77.0,8322.0,Gas 1,350,324,78071,100-499,48311
4603,TXDiamondShamrockThreeRivers,6F1-B,1,77.0,8322.0,Gas 1,350,324,78071,100-499,48311
4606,TXDiamondShamrockThreeRivers,6F-2,1,99.0,8322.0,Gas 1,350,324,78071,100-499,48311
4609,TXDiamondShamrockThreeRivers,6F-3,1,73.0,8322.0,Gas 1,350,324,78071,100-499,48311
4612,TXDiamondShamrockThreeRivers,SP-5,1,99.0,8322.0,Gas 1,350,324,78071,100-499,48311
4615,TXDowChemicalLaPorte,B2104,1,150.0,2160.0,Gas 1,350,325,77571,100-499,48201
4616,TXDowChemicalLaPorte,B2105,1,75.0,8760.0,Gas 1,350,325,77571,100-499,48201
4617,TXEastmanChemLongview,OL032H5A,1,144.0,8700.0,Gas 1,350,325,75603,>1000,48401
4619,TXEastmanChemLongview,OL032H5B,1,144.0,8700.0,Gas 1,350,325,75603,>1000,48401
4621,TXEastmanChemLongview,OL033H5A,1,144.0,8700.0,Gas 1,350,325,75603,>1000,48401
4623,TXEastmanChemLongview,OL033H5B,1,144.0,8700.0,Gas 1,350,325,75603,>1000,48401
4625,TXEastmanChemLongview,OL044H5A,1,144.0,8700.0,Gas 1,350,325,75603,>1000,48401
4627,TXEastmanChemLongview,OL044H5B,1,144.0,8700.0,Gas 1,350,325,75603,>1000,48401
4629,TXEastmanChemLongview,OL225B1A,1,330.0,8640.0,Gas 1,350,325,75603,>1000,48401
4631,TXEastmanChemLongview,OL225B1B,1,330.0,8640.0,Gas 1,350,325,75603,>1000,48401
4633,TXEastmanChemLongview,UD030B11,1,422.0,3000.0,Gas 1,350,325,75603,>1000,48401
